"","time","tavg","tmin","tmax","prcp","snow","wdir","wspd","wpgt","pres"
"4481","1985-04-08",13.1,11.5,15.9,0,0,NA,11.5,27.7,1016.6
"4482","1985-04-09",12.5,11.5,15.9,0,0,NA,11.9,27.7,1016
"4483","1985-04-10",13.5,11.5,17.6,0,0,165.7,12.2,27.7,1016.3
"4484","1985-04-11",13.8,12,17.6,0,0,NA,10.1,27.7,1017.8
"4485","1985-04-12",14.1,11.5,18.7,0,0,NA,9.7,29.5,1017.7
"4486","1985-04-13",15.9,10.4,20.4,0,0,NA,10.4,24.1,1015.9
"4487","1985-04-14",15.3,12.6,19.8,0,0,NA,10.8,29.5,1014.4
"4488","1985-04-15",14.4,12,17,0,0,NA,13,29.5,1013
"4489","1985-04-16",15.2,12.6,18.1,0,0,218.1,13.3,29.5,1012.7
"4490","1985-04-17",14.5,12,17.6,0,0,253.7,18,38.9,1014.2
"4491","1985-04-18",14.2,10.9,17,0,0,NA,12.6,37.1,1014.9
"4492","1985-04-19",14.4,11.5,17.6,0,0,NA,11.9,37.1,1015.3
"4493","1985-04-20",13.5,10.9,16.5,0,0,NA,18.4,51.8,1012
"4494","1985-04-21",13.2,9.8,16.5,0,0,257.1,11.9,29.5,1012.8
"4495","1985-04-22",14.4,12,17.6,0,0,252.1,11.9,29.5,1014.7
"4496","1985-04-23",16,11.5,20.4,0,0,NA,13.3,33.5,1015.8
"4497","1985-04-24",18.2,12.6,24.2,0,0,290.9,17.6,53.6,1012.2
"4498","1985-04-25",19.5,15.9,23.1,0,0,331,24.8,61.2,1006.6
"4499","1985-04-26",18.2,13.7,24.8,0,0,321.9,23,59,1007.6
"4500","1985-04-27",18,10.9,27,0,0,NA,16.6,42.5,1010.7
"4501","1985-04-28",NA,10.4,18.1,0,0,NA,14.8,33.5,NA
"4502","1985-04-29",12.6,9.8,15.9,0,0,NA,12.6,33.5,1019.5
"4503","1985-04-30",13.1,10.9,16.5,0,0,269.6,11.5,35.3,1015.1
"4504","1985-05-01",13.2,10.9,17.6,0,0,200.1,11.9,33.5,1013.2
"4505","1985-05-02",14.3,13.1,17.6,0,0,NA,11.9,33.5,1014.2
"4506","1985-05-03",15.1,13.1,18.1,0,0,193.9,12.6,31.3,1014.7
"4507","1985-05-04",15.7,13.7,18.7,0,0,207.4,13.3,29.5,1012.4
"4508","1985-05-05",15.7,13.7,19.2,0,0,146.9,11.2,24.1,1012.5
"4509","1985-05-06",15.7,13.1,19.2,0,0,229.5,13.7,33.5,1014.9
"4510","1985-05-07",14,12,17,0,0,253.7,15.8,33.5,1016.7
"4511","1985-05-08",14.4,13.1,17.6,2.3,0,NA,15.1,40.7,1017.5
"4512","1985-05-09",14.5,12.6,17.6,1.8,0,246,15.5,37.1,1014.3
"4513","1985-05-10",13.9,10.9,16.5,0,0,255.4,18,40.7,1016.7
"4514","1985-05-11",14.3,12.6,17.6,0,0,218.9,13,29.5,1016.5
"4515","1985-05-12",14.4,11.5,18.1,0,0,NA,11.2,31.3,1015.6
"4516","1985-05-13",15.8,11.5,19.8,0,0,NA,12.6,35.3,1015.7
"4517","1985-05-14",15,12.6,18.7,0,0,NA,11.2,31.3,1013
"4518","1985-05-15",15.4,12.6,19.2,0,0,154.1,12.6,31.3,1012.9
"4519","1985-05-16",15.8,13.1,18.7,0,0,197.8,15.1,31.3,1017
"4520","1985-05-17",15.4,13.1,19.8,0,0,259.5,16.9,44.3,1016.9
"4521","1985-05-18",15.6,11.5,19.2,0,0,231.6,12.2,35.3,1012.6
"4522","1985-05-19",15.6,13.1,18.7,0,0,255.5,11.9,33.5,1011.5
"4523","1985-05-20",15.6,12.6,19.2,0,0,252,13,33.5,1013.7
"4524","1985-05-21",16.1,13.7,19.2,0,0,NA,12.6,38.9,1015
"4525","1985-05-22",16,14.2,19.2,0,0,250.9,12.2,35.3,1014.5
"4526","1985-05-23",16.6,14.2,19.2,0,0,NA,9,29.5,1014.3
"4527","1985-05-24",17.2,14.2,20.9,0,0,196,13,33.5,1014.3
"4528","1985-05-25",16.8,14.8,19.8,0,0,178.7,14.4,35.3,1013.5
"4529","1985-05-26",15.9,14.2,18.7,0,0,250.5,11.9,33.5,1013.6
"4530","1985-05-27",16.4,14.2,19.2,0,0,241.5,14.4,38.9,1014.9
"4531","1985-05-28",16,12.6,19.2,0,0,230.9,16.6,37.1,1015.8
"4532","1985-05-29",16.5,13.1,19.2,0,0,152.8,11.9,33.5,1014.5
"4533","1985-05-30",17.1,13.1,24.8,0,0,NA,9.7,40.7,1012.1
"4534","1985-05-31",16.6,14.2,19.2,0,0,247.5,15.8,42.5,1014.7
"4535","1985-06-01",16,12.6,19.8,0,0,NA,12.6,33.5,1015.9
"4536","1985-06-02",16.2,12.6,19.2,0,0,NA,16.6,38.9,1013.6
"4537","1985-06-03",16.3,13.1,19.2,0,0,184.3,10.4,35.3,1013.4
"4538","1985-06-04",16.7,13.1,19.8,0,0,141.8,11.9,35.3,1014.1
"4539","1985-06-05",17.4,14.8,20.9,0,0,NA,9.7,27.7,1012.7
"4540","1985-06-06",18.4,14.2,22.6,0,0,NA,11.2,25.9,1013.2
"4541","1985-06-07",20.3,16.5,24.2,0,0,NA,10.8,27.7,1014.2
"4542","1985-06-08",19.1,16.5,22.6,0,0,216.4,11.2,29.5,1013
"4543","1985-06-09",18.7,15.9,22,0,0,NA,11.2,31.3,1011
"4544","1985-06-10",19.6,17,24.8,0,0,150.5,11.9,27.7,1010.6
"4545","1985-06-11",19.4,17,24.8,0,0,175.9,11.5,37.1,1014.1
"4546","1985-06-12",18,15.9,20.9,0,0,254.9,13.7,33.5,1014.1
"4547","1985-06-13",17.5,15.4,20.4,0,0,249.5,13.3,37.1,1013
"4548","1985-06-14",18.1,16.5,22,0,0,257.1,11.9,31.3,1011.9
"4549","1985-06-15",18.7,17,22,0,0,NA,10.4,27.7,1010.4
"4550","1985-06-16",18.5,16.5,22,0,0,158.5,9.7,25.9,1011.1
"4551","1985-06-17",18.7,16.5,22,0,0,258.2,14.4,35.3,1013.6
"4552","1985-06-18",17.6,15.9,20.4,0,0,NA,13,31.3,1013.6
"4553","1985-06-19",17.7,15.9,21.5,0,0,249.2,12.2,31.3,1012
"4554","1985-06-20",17.9,15.9,22,0,0,158.4,11.5,35.3,1010.5
"4555","1985-06-21",18.3,15.9,22,0,0,NA,12.6,33.5,1011.8
"4556","1985-06-22",17.8,15.4,21.5,0,0,258.8,14,31.3,1014.9
"4557","1985-06-23",18.1,15.9,20.9,0,0,NA,16.6,40.7,1013.9
"4558","1985-06-24",17.8,15.4,20.9,0,0,249.2,16.6,40.7,1013.6
"4559","1985-06-25",17.1,14.8,20.4,0,0,246.1,12.6,33.5,1013.4
"4560","1985-06-26",17.6,14.8,21.5,0,0,NA,11.2,29.5,1013.1
"4561","1985-06-27",18,15.4,22,0,0,NA,10.8,29.5,1014.4
"4562","1985-06-28",17,15.4,20.4,0,0,NA,11.9,33.5,1014.6
"4563","1985-06-29",18.3,14.8,22.6,0,0,NA,11.2,29.5,1015.7
"4564","1985-06-30",24,18.1,31.5,0,0,NA,10.8,29.5,1015.1
"4565","1985-07-01",25.7,19.2,35.9,0,0,NA,12.2,29.5,1015.1
"4566","1985-07-02",25.7,20.9,33.7,0,0,NA,13.7,44.3,1013.9
"4567","1985-07-03",23.8,19.2,29.8,0,0,NA,12.2,31.3,1010.3
"4568","1985-07-04",22.8,18.7,28.1,0,0,145.2,13.3,31.3,1012.5
"4569","1985-07-05",19.8,17.6,23.1,0,0,NA,10.4,31.3,1014.1
"4570","1985-07-06",19.4,17.6,23.1,0,0,NA,8.3,27.7,1013.5
"4571","1985-07-07",19.7,17.6,23.7,0,0,NA,11.9,31.3,1013.3
"4572","1985-07-08",19.4,15.9,23.7,0,0,NA,11.5,29.5,1012.1
"4573","1985-07-09",23.1,19.2,35.4,0,0,165.3,13.3,38.9,1014.7
"4574","1985-07-10",22.8,19.8,28.1,0,0,215.7,13,31.3,1016.5
"4575","1985-07-11",22.3,18.7,26.5,0,0,NA,13.7,29.5,1014.9
"4576","1985-07-12",20.4,17.6,23.7,0,0,NA,13.7,33.5,1011.8
"4577","1985-07-13",20.1,17.6,24.8,0,0,NA,10.1,29.5,1010.2
"4578","1985-07-14",20.2,17.6,24.2,0,0,254.3,10.8,35.3,1011.8
"4579","1985-07-15",20.4,17,26.5,0,0,NA,10.8,29.5,1011.7
"4580","1985-07-16",20.3,17.6,24.2,0,0,NA,13,33.5,1011.8
"4581","1985-07-17",19.5,17.6,22,0,0,264.3,13,35.3,1013
"4582","1985-07-18",19.9,17.6,23.1,0,0,262.5,13.3,33.5,1014.4
"4583","1985-07-19",20.9,18.1,24.8,0,0,253.5,11.2,33.5,1015
"4584","1985-07-20",21.3,18.7,25.4,0,0,264.3,11.9,31.3,1014.6
"4585","1985-07-21",20.7,18.1,23.7,0,0,250.1,13,31.3,1013.1
"4586","1985-07-22",19.7,17.6,23.1,0,0,NA,10.1,31.3,1012.9
"4587","1985-07-23",19.5,17.6,23.1,0,0,173.7,10.8,33.5,1011.6
"4588","1985-07-24",20.2,17.6,24.2,0,0,194,12.2,31.3,1011.3
"4589","1985-07-25",20.7,18.7,23.7,0,0,162.1,12.2,33.5,1013.4
"4590","1985-07-26",20.5,18.1,24.2,0,0,260.4,13.7,31.3,1013.4
"4591","1985-07-27",19.3,17,22.6,0,0,246.2,14.8,35.3,1012.6
"4592","1985-07-28",19.4,17.6,22.6,0,0,243.3,13,38.9,1012.1
"4593","1985-07-29",20,17.6,23.1,0,0,NA,13.7,37.1,1012
"4594","1985-07-30",19.7,16.5,23.1,0,0,228.2,12.6,33.5,1012.3
"4595","1985-07-31",19.7,17,22.6,0,0,NA,13,35.3,1012.7
"4596","1985-08-01",19.7,16.5,24.2,0,0,232.8,13,29.5,1014.9
"4597","1985-08-02",19.3,15.9,23.7,0,0,NA,11.5,29.5,1015.2
"4598","1985-08-03",18.2,15.4,21.5,0,0,249.4,12.6,33.5,1014.7
"4599","1985-08-04",18.4,14.8,22,0,0,252.4,14,31.3,1014.4
"4600","1985-08-05",18.8,16.5,22,0,0,NA,11.2,31.3,1014.5
"4601","1985-08-06",19.7,16.5,23.1,0,0,NA,11.9,33.5,1013.9
"4602","1985-08-07",19.7,17.6,22.6,0,0,NA,11.5,31.3,1014.7
"4603","1985-08-08",20,18.1,23.1,0,0,226.4,11.9,29.5,1013.5
"4604","1985-08-09",20,17.6,24.2,0,0,NA,11.5,27.7,1013.5
"4605","1985-08-10",19.5,17,22.6,0,0,250,13.7,35.3,1014.8
"4606","1985-08-11",19.3,17.6,22.6,0,0,NA,14.4,33.5,1014.5
"4607","1985-08-12",19.6,17,22.6,0,0,278.8,13.7,37.1,1015.3
"4608","1985-08-13",18.8,15.9,21.5,0,0,252.1,13.7,37.1,1015.8
"4609","1985-08-14",19,15.9,22,0,0,NA,13,35.3,1014.5
"4610","1985-08-15",19.3,15.9,23.1,0,0,NA,12.6,33.5,1010.8
"4611","1985-08-16",18.9,17,22.6,0,0,NA,12.6,31.3,1010.4
"4612","1985-08-17",19,17.6,21.5,0,0,NA,13,29.5,1013.7
"4613","1985-08-18",19.5,17,23.1,0,0,NA,12.2,37.1,1015.7
"4614","1985-08-19",19.5,15.9,23.7,0,0,NA,13.3,33.5,1015.1
"4615","1985-08-20",19.2,15.9,22.6,0,0,NA,12.6,31.3,1014.9
"4616","1985-08-21",19.3,16.5,23.1,0,0,NA,13.3,33.5,1016
"4617","1985-08-22",18.4,14.8,22,0,0,256.7,14.4,35.3,1015.4
"4618","1985-08-23",20.6,17,25.9,0,0,NA,11.2,33.5,1011.6
"4619","1985-08-24",22.9,18.7,28.1,0,0,NA,10.4,33.5,1009
"4620","1985-08-25",23.5,19.8,28.1,0,0,NA,11.5,35.3,1009.3
"4621","1985-08-26",24.5,18.7,34.2,0,0,203.9,13,33.5,1014.5
"4622","1985-08-27",21.1,19.2,25.4,0,0,NA,11.9,29.5,1016
"4623","1985-08-28",22,18.7,24.8,0,0,NA,11.2,33.5,1013.5
"4624","1985-08-29",23.9,19.8,29.2,0,0,NA,13,29.5,1010.8
"4625","1985-08-30",24.4,20.9,31.5,0,0,192.2,12.6,35.3,1011.1
"4626","1985-08-31",24.2,20.9,29.8,0,0,NA,10.8,27.7,1011.6
"4627","1985-09-01",23.4,20.9,27.6,0,0,NA,12.2,31.3,1012.1
"4628","1985-09-02",22.1,18.7,25.9,0,0,NA,14.8,40.7,1011.8
"4629","1985-09-03",19,17.6,22,1,0,230.1,17.6,50,1011.7
"4630","1985-09-04",18.5,17,20.4,1.3,0,243.9,15.8,33.5,1014.1
"4631","1985-09-05",18.3,16.5,20.4,4.3,0,240,13,25.9,1014.3
"4632","1985-09-06",19,15.9,22,0,0,NA,13.3,35.3,1014
"4633","1985-09-07",20.4,17,23.7,0,0,NA,14.4,33.5,1016.9
"4634","1985-09-08",20.5,18.1,24.2,0,0,258.2,16.9,35.3,1017.2
"4635","1985-09-09",19.6,17.6,22.6,0,0,252.1,18,46.4,1014.7
"4636","1985-09-10",18.5,16.5,21.5,0,0,161.1,18.4,42.5,1012.3
"4637","1985-09-11",18.1,14.8,20.9,0,0,NA,14.8,38.9,1015.1
"4638","1985-09-12",19,13.7,23.7,0,0,NA,11.5,27.7,1016
"4639","1985-09-13",20.7,16.5,25.9,0,0,NA,10.4,29.5,1015.6
"4640","1985-09-14",20.2,15.9,24.2,0,0,NA,11.9,35.3,1015
"4641","1985-09-15",19.8,16.5,23.7,0,0,NA,13,35.3,1012.6
"4642","1985-09-16",18.9,15.9,22.6,0,0,NA,13,33.5,1012.6
"4643","1985-09-17",18.7,15.9,22,0,0,NA,15.5,37.1,1010.8
"4644","1985-09-18",17.5,14.8,20.4,0,0,256.5,15.5,38.9,1009.7
"4645","1985-09-19",18.5,14.8,22,0,0,NA,16.6,46.4,1015.7
"4646","1985-09-20",19,14.8,23.7,0,0,198.7,14,31.3,1015.6
"4647","1985-09-21",20.1,16.5,25.4,0,0,NA,11.9,37.1,1012.5
"4648","1985-09-22",19.5,15.9,25.4,0,0,NA,10.8,25.9,1011.2
"4649","1985-09-23",20.2,16.5,25.4,0,0,234.4,11.9,31.3,1013.5
"4650","1985-09-24",22.7,18.1,30.9,0,0,NA,10.1,31.3,1014.6
"4651","1985-09-25",22.3,19.2,25.9,0,0,238.6,13,29.5,1013.2
"4652","1985-09-26",20,18.7,22.6,0.5,0,261.9,15.8,31.3,1013.3
"4653","1985-09-27",19.6,18.1,22.6,0,0,243.1,13.3,31.3,1011.6
"4654","1985-09-28",19.9,17.6,23.1,0,0,NA,11.5,37.1,1011.7
"4655","1985-09-29",19.3,18.1,20.4,0,0,NA,10.8,24.1,1015.2
"4656","1985-09-30",19.9,17,23.1,0,0,NA,13.7,37.1,1014.5
"4657","1985-10-01",18.7,14.8,22,0,0,NA,14,38.9,1012
"4658","1985-10-02",20.2,15.4,24.2,0,0,NA,10.8,29.5,1011.8
"4659","1985-10-03",25.5,18.1,34.8,0,0,NA,13.3,40.7,1014.5
"4660","1985-10-04",23,20.4,27.6,0,0,NA,10.1,33.5,1018.1
"4661","1985-10-05",23.2,19.2,30.9,1,0,NA,15.8,55.4,1016
"4662","1985-10-06",21.2,18.1,25.4,0,0,NA,15.5,37.1,1011.6
"4663","1985-10-07",19.2,17,22,0.8,0,251.5,18.7,50,1010.2
"4664","1985-10-08",17.5,16.5,19.2,0,0,240.7,16.2,35.3,1009
"4665","1985-10-09",17.2,14.8,19.8,0.3,0,253.9,11.5,25.9,1008.3
"4666","1985-10-10",19.5,13.7,26.5,0,0,NA,16.6,46.4,1010.7
"4667","1985-10-11",18.9,15.9,23.7,0,0,159.2,17.3,29.5,1016.1
"4668","1985-10-12",17.4,13.7,22,0,0,NA,11.5,29.5,1015.1
"4669","1985-10-13",17.2,12.6,21.5,0,0,NA,11.2,27.7,1014.2
"4670","1985-10-14",21.3,13.7,30.9,0,0,NA,6.5,25.9,1014.6
"4671","1985-10-15",22.1,13.1,33.7,0,0,295.1,8.3,29.5,1013
"4672","1985-10-16",20.3,14.2,27,0,0,NA,11.5,31.3,1010.3
"4673","1985-10-17",19.1,16.5,22.6,0,0,110.8,13,29.5,1013.8
"4674","1985-10-18",18.7,15.9,21.5,0,0,NA,12.2,29.5,1018.2
"4675","1985-10-19",17.2,14.2,20.4,0,0,NA,10.4,25.9,1018
"4676","1985-10-20",17,14.2,19.8,0,0,NA,9.7,29.5,1013.9
"4677","1985-10-21",16.8,14.2,19.8,7.1,0,206.4,13,31.3,1013.3
"4678","1985-10-22",16.5,13.1,19.8,0,0,NA,11.5,29.5,1015.7
"4679","1985-10-23",17.6,12.6,23.1,0,0,NA,11.2,25.9,1015.4
"4680","1985-10-24",18.4,13.7,23.1,0,0,NA,9.4,25.9,1015.3
"4681","1985-10-25",17.7,14.8,20.4,0,0,NA,7.9,24.1,1013.9
"4682","1985-10-26",17,14.2,20.4,0,0,NA,10.1,24.1,1011.5
"4683","1985-10-27",17.7,16.5,21.5,0,0,163.5,10.1,35.3,1013.3
"4684","1985-10-28",17.9,15.9,21.5,0,0,NA,12.2,29.5,1015.2
"4685","1985-10-29",17,14.8,20.4,0,0,NA,11.9,31.3,1016
"4686","1985-10-30",16.4,14.8,18.1,0,0,NA,9,24.1,1013.8
"4687","1985-10-31",18,13.7,22,0,0,NA,11.5,33.5,1009.3
"4688","1985-11-01",17.5,12,23.1,0,0,NA,11.2,27.7,1011.4
"4689","1985-11-02",19.6,13.1,27,0,0,167.5,11.2,31.3,1013.6
"4690","1985-11-03",18.6,13.1,25.4,0,0,NA,9.4,27.7,1015
"4691","1985-11-04",17.2,13.7,22,0,0,NA,10.8,33.5,1016.4
"4692","1985-11-05",16,12.6,19.2,0,0,NA,9,29.5,1016.7
"4693","1985-11-06",16.7,12,20.9,0,0,NA,10.8,27.7,1017
"4694","1985-11-07",17.2,14.8,20.4,0,0,284.8,11.2,27.7,1016.8
"4695","1985-11-08",16.8,14.2,19.8,0,0,197.4,11.9,35.3,1014.6
"4696","1985-11-09",15.7,12,18.7,0,0,186.6,12.2,31.3,1014
"4697","1985-11-10",14,10.9,16.5,2.5,0,174.6,15.1,53.6,1014
"4698","1985-11-11",12.2,8.1,15.4,16,0,256.3,24.8,64.8,1007.3
"4699","1985-11-12",9.9,6.5,13.1,0.8,0,163.1,13.3,37.1,1013.8
"4700","1985-11-13",10.8,5.9,15.4,0,0,36.8,11.9,29.5,1022.2
"4701","1985-11-14",12.2,5.9,17.6,0,0,NA,9.4,25.9,1023.9
"4702","1985-11-15",14.6,8.7,21.5,0,0,NA,12.6,33.5,1021.9
"4703","1985-11-16",15.1,8.7,20.9,0,0,NA,11.2,31.3,1015.7
"4704","1985-11-17",14.7,11.5,18.7,0,0,318.1,16.6,42.5,1014.2
"4705","1985-11-18",13.2,10.4,17,0,0,NA,13.7,38.9,1018.8
"4706","1985-11-19",13.4,7,19.8,0,0,NA,9.7,31.3,1023.6
"4707","1985-11-20",13.3,8.1,19.8,0,0,NA,9.4,29.5,1018.9
"4708","1985-11-21",13.3,9.2,19.2,0,0,NA,12.2,29.5,1016.5
"4709","1985-11-22",13.7,10.4,17,0,0,209.9,9.7,22.3,1016.7
"4710","1985-11-23",13.2,9.8,15.9,0,0,NA,11.2,25.9,1016
"4711","1985-11-24",12.6,11.5,14.2,42.9,0,96.5,17.3,44.3,1012.3
"4712","1985-11-25",14.7,11.5,17.6,16.8,0,NA,16.6,37.1,1006.4
"4713","1985-11-26",14.2,11.5,17,0,0,NA,10.1,38.9,1016.4
"4714","1985-11-27",13.8,12.6,15.9,0,0,NA,13.7,25.9,1020.1
"4715","1985-11-28",13.7,12,15.4,0,0,NA,11.2,29.5,1014.7
"4716","1985-11-29",12.9,10.9,16.5,41.7,0,207.6,28.8,83.2,1006.4
"4717","1985-11-30",12.6,8.1,16.5,0,0,NA,9,37.1,1014.2
"4718","1985-12-01",12.7,10.9,15.9,0,0,137.3,9.4,24.1,1018.1
"4719","1985-12-02",11.6,10.9,12.6,8.9,0,83.9,15.5,50,1016.5
"4720","1985-12-03",14.6,12,18.7,0,0,27.9,11.9,24.1,1020
"4721","1985-12-04",15.6,12,23.1,0,0,341.9,13.3,25.9,1021
"4722","1985-12-05",15,12,19.8,0,0,NA,10.8,29.5,1020.3
"4723","1985-12-06",14.1,11.5,18.1,0,0,NA,9,24.1,1020.3
"4724","1985-12-07",14.4,9.2,20.9,0,0,NA,9,33.5,1019.2
"4725","1985-12-08",13,9.8,17,0,0,12.9,16.6,55.4,1017.2
"4726","1985-12-09",12.5,7,17,0,0,310.3,12.6,37.1,1016.4
"4727","1985-12-10",9.6,6.5,13.7,2.3,0,66.9,14,42.5,1013.7
"4728","1985-12-11",10.3,5.4,14.8,0,0,NA,12.6,37.1,1015.4
"4729","1985-12-12",9.5,3.7,15.9,0,0,NA,8.3,22.3,1023.5
"4730","1985-12-13",10.3,4.2,17,0,0,NA,9.7,24.1,1025.9
"4731","1985-12-14",12.6,6.5,20.4,0,0,31.9,11.2,29.5,1023.4
"4732","1985-12-15",14.4,8.7,21.5,0,0,NA,9.4,27.7,1022.3
"4733","1985-12-16",17.6,10.4,23.7,0,0,NA,7.6,24.1,1021.3
"4734","1985-12-17",16.9,8.1,26.5,0,0,294.7,7.2,24.1,1022.4
"4735","1985-12-18",17.9,9.2,27.6,0,0,NA,8.6,25.9,1022.2
"4736","1985-12-19",18.7,12.6,28.1,0,0,NA,9,20.5,1020.6
"4737","1985-12-20",17.6,10.4,26.5,0,0,NA,8.6,22.3,1020.8
"4738","1985-12-21",16.3,9.2,23.7,0,0,105.6,9,22.3,1021.3
"4739","1985-12-22",14.6,8.7,22,0,0,NA,7.9,24.1,1021.2
"4740","1985-12-23",14.6,7,24.2,0,0,NA,5.8,24.1,1018.8
"4741","1985-12-24",15,7,28.1,0,0,NA,6.1,29.5,1017.2
"4742","1985-12-25",16.6,7.6,27,0,0,NA,7.6,22.3,1017.9
"4743","1985-12-26",12.4,9.8,18.7,0,0,NA,10.8,25.9,1018.6
"4744","1985-12-27",12.1,9.2,15.9,0,0,295.2,11.2,24.1,1021.3
"4745","1985-12-28",13,8.7,17.6,0,0,NA,10.4,25.9,1021.9
"4746","1985-12-29",17,12,22.6,0,0,NA,6.1,22.3,1019.1
"4747","1985-12-30",16,13.7,19.2,0,0,NA,10.1,24.1,1019.7
"4748","1985-12-31",14.4,13.1,16.5,0,0,NA,9.4,24.1,1021.1
"4749","1986-01-01",14.8,13.1,18.1,0,0,NA,11.2,31.3,1020.4
"4750","1986-01-02",14.2,13.7,16.5,0,0,NA,9.7,25.9,1019
"4751","1986-01-03",14.3,11.5,17.6,1,0,NA,8.6,24.1,1020.5
"4752","1986-01-04",16.1,13.1,20.9,6.9,0,NA,9.7,35.3,1022.5
"4753","1986-01-05",15,13.7,17,6.1,0,146,10.1,22.3,1022.8
"4754","1986-01-06",14.3,12,18.1,0,0,NA,9,27.7,1022.5
"4755","1986-01-07",15.6,8.7,22.6,0,0,38.2,8.3,40.7,1024.7
"4756","1986-01-08",16,9.2,22.6,0,0,NA,10.8,27.7,1026.5
"4757","1986-01-09",16.2,9.2,25.9,0,0,25.4,11.2,24.1,1023
"4758","1986-01-10",18.2,10.9,27,0,0,NA,11.5,31.3,1022
"4759","1986-01-11",21.1,12,30.9,0,0,NA,10.8,33.5,1020.1
"4760","1986-01-12",19.1,13.1,27.6,0,0,NA,10.8,25.9,1019.7
"4761","1986-01-13",18.9,13.7,27,0,0,NA,9.4,27.7,1016.9
"4762","1986-01-14",16.3,13.7,20.9,0,0,NA,10.1,33.5,1014.7
"4763","1986-01-15",14.8,12.6,17.6,0,0,NA,10.8,29.5,1019.4
"4764","1986-01-16",13.8,10.9,17,0,0,255.5,10.1,25.9,1024.5
"4765","1986-01-17",14.4,9.8,19.2,0,0,NA,7.9,22.3,1023.9
"4766","1986-01-18",17.8,9.8,27.6,0,0,NA,10.4,25.9,1019.2
"4767","1986-01-19",16.4,12,23.1,0,0,112.6,11.9,25.9,1016.1
"4768","1986-01-20",14.4,12,17,0,0,NA,10.1,25.9,1016.5
"4769","1986-01-21",14,10.9,19.2,0,0,NA,9.4,33.5,1017.3
"4770","1986-01-22",13.8,12,16.5,0,0,311.5,9.7,29.5,1019.4
"4771","1986-01-23",13.6,11.5,16.5,0,0,NA,7.6,20.5,1020.4
"4772","1986-01-24",13.3,9.2,20.4,0,0,NA,9.7,25.9,1019.2
"4773","1986-01-25",17.8,12.6,28.1,0,0,19.2,12.2,25.9,1019.9
"4774","1986-01-26",18.6,12,28.1,0,0,13.5,11.2,27.7,1017.5
"4775","1986-01-27",18,12,28.1,0,0,NA,10.1,25.9,1014.1
"4776","1986-01-28",16,9.8,24.2,0,0,NA,10.8,27.7,1013.6
"4777","1986-01-29",14,9.2,22,6.9,0,NA,15.1,46.4,1014
"4778","1986-01-30",14.5,10.4,18.1,21.3,0,133.1,18,46.4,1012.7
"4779","1986-01-31",14,12,16.5,16.5,0,NA,12.2,42.5,1014.3
"4780","1986-02-01",13.5,10.4,16.5,0,0,NA,9.7,27.7,1018.7
"4781","1986-02-02",13.6,10.9,17,0,0,NA,10.4,31.3,1022.6
"4782","1986-02-03",13.4,10.4,16.5,0,0,NA,15.1,66.6,1018
"4783","1986-02-04",16.3,12,21.5,0,0,326.6,22.7,55.4,1014.6
"4784","1986-02-05",13.5,8.1,19.2,0,0,125.6,12.6,37.1,1017.7
"4785","1986-02-06",12.9,9.2,17.6,0,0,NA,15.1,55.4,1014.1
"4786","1986-02-07",10.2,5.4,15.4,6.6,0,89.1,13,33.5,1014.4
"4787","1986-02-08",10.6,6.5,15.4,0.5,0,NA,13.7,38.9,1009
"4788","1986-02-09",11.5,5.9,17.6,0,0,NA,14.8,51.8,1013.9
"4789","1986-02-10",10.3,4.8,15.9,0,0,41.6,13,31.3,1019.2
"4790","1986-02-11",11,7.6,14.2,0,0,NA,7.6,20.5,1019.4
"4791","1986-02-12",12.8,10.4,15.9,0.8,0,NA,12.6,42.5,1019
"4792","1986-02-13",12.4,10.4,13.7,41.1,0,87.3,22,38.9,1018.4
"4793","1986-02-14",14.3,10.9,16.5,67.6,0,113.3,19.4,53.6,1015.2
"4794","1986-02-15",14.4,12,17.6,13.2,0,181.6,15.5,37.1,1012.8
"4795","1986-02-16",14.9,13.7,17,0.5,0,NA,12.6,35.3,1019.4
"4796","1986-02-17",14.6,13.7,16.5,0.5,0,142.7,11.9,24.1,1021.5
"4797","1986-02-18",15.2,13.7,17.6,0,0,NA,9.7,25.9,1019.4
"4798","1986-02-19",15.8,12.6,18.1,5.3,0,219.3,20.2,48.2,1016.2
"4799","1986-02-20",13.9,10.4,17,0,0,NA,15.8,48.2,1019.5
"4800","1986-02-21",14.8,9.8,19.8,0,0,NA,11.2,40.7,1021.6
"4801","1986-02-22",16.9,11.5,23.7,0,0,NA,10.8,24.1,1020.1
"4802","1986-02-23",18.7,11.5,27,0,0,NA,9.7,24.1,1017.2
"4803","1986-02-24",21,13.1,30.4,0,0,77.3,10.4,27.7,1017.5
"4804","1986-02-25",18.5,13.7,24.8,0,0,NA,10.1,22.3,1017.8
"4805","1986-02-26",14.2,12.6,20.4,0,0,NA,10.8,27.7,1015.3
"4806","1986-02-27",14.4,13.1,18.7,0,0,NA,9.7,37.1,1013.9
"4807","1986-02-28",14.8,13.1,19.2,0,0,NA,10.4,24.1,1014.1
"4808","1986-03-01",14.8,14.2,15.9,0,0,230.9,9.4,22.3,1016.7
"4809","1986-03-02",15.4,14.2,17.6,0,0,NA,11.2,29.5,1018.4
"4810","1986-03-03",14.8,12,17.6,0,0,NA,12.2,33.5,1019.7
